time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-0.00021412976758638277,0.1270257509689951,45.75247551081954,0.22187178061561585,4.8357209870175666e-05,0.0,-0.0004266536412276396,0.877913431391164,17.04091112324535,0.29297016796787745,2.3871599544137114e-05,0.0,-0.08805984078419929,0.3981314754938132,900.1756396166188,900.998910170241
2.940000000000002,-0.00024065015369111113,0.18359149430038954,46.775816704564946,0.2397622013732068,4.978702252600442e-05,0.0,-0.00045748905509008885,1.009011044900032,17.070084401082095,0.306933074549532,2.3747433578871944e-05,0.0,-0.09509823767200956,0.3280135200673907,900.1222206390296,900.7282602398021
3.000000000000002,-0.00026904594970558244,0.24830547547390025,47.80081122831226,0.2583704283523014,5.121186838952241e-05,0.0,-0.0004891695428069999,1.149580021830529,17.0960510013967,0.3158650407046322,2.3747426036763893e-05,0.0,0.23472099108636615,0.46707578754534307,899.9845177746945,900.3908130765976
3.0600000000000023,-0.00029936879095577456,0.3217482587224796,48.82728112519669,0.27727622275793795,5.263671380095758e-05,0.0,-0.0005217256151927556,1.3000006591680398,17.11926872338006,0.31351782574485937,2.3747418494660633e-05,0.0,0.09866617939093128,0.20354669996294084,900.079572462525,900.0309018334725
3.1200000000000023,-0.00033167246783412016,0.4045185195308636,49.85507984703975,0.29611700835112753,5.406155875942176e-05,0.0,-0.000555197191764824,1.460482812871625,17.14031758191757,0.3149831845759143,2.3747410952562166e-05,0.0,0.08542346777606052,0.20912490372716422,900.0789915106427,900.1843269758132
3.1800000000000024,-0.0003660118540362247,0.49721858578580125,50.88407088337431,0.31524830022684114,5.548640326580312e-05,0.0,-0.000589582968415364,1.6310056248273195,17.15898986874842,0.3256340588117604,2.3747403410468487e-05,0.0,0.0029324190317562004,0.33640361581107675,899.9584625138436,900.4370672702365
3.2400000000000024,-0.00040244177093593105,0.6004550558509295,51.91410429776965,0.3348381703347254,5.690962467586047e-05,0.0,-0.0006248827454189575,1.8117355149403347,17.175048251096666,0.32816731354673073,2.3666263637934566e-05,0.0,-0.07687430819603225,0.37360736317401144,900.1491183845071,900.301701104055
3.3000000000000025,-0.000441017638653151,0.714848346087909,52.945026513964144,0.35454658234857384,5.8329576129168004e-05,0.0,-0.0006611138875380168,2.0029037955768,17.188577357266055,0.3290774093981151,2.366504541148455e-05,0.0,-0.009390943052424466,0.3204636805806198,900.2973172591719,900.3848437606852
3.3600000000000025,-0.00048179422066842935,0.8410194079115665,53.976661740262536,0.3743519418627921,5.9749478703352565e-05,0.0,-0.0006982393757561463,2.204327225485083,17.198777712326482,0.33203484132733585,2.3665037921618145e-05,0.0,0.23155660051380825,0.49412798185584805,900.1985149187044,900.3694462112622
3.4200000000000026,-0.0005248248980325568,0.9795827866390435,55.00879991285753,0.394260233378823,6.116938082900703e-05,0.0,-0.0007362498877759063,2.415984444818368,17.205303547012058,0.3313421735015155,2.366503043175648e-05,0.0,0.2847114202865086,0.04627014998805501,900.1844264605725,900.2082016473457
